10 4
 5.00000000e+05 -4.38232541e+02 3.13871002e+03 2.40814819e+03
 5.00001000e+05 -1.78814807e+02 2.97462664e+03 2.77362675e+03
 5.00002000e+05 -8.76612464e+01 3.13520239e+03 2.37344633e+03
 5.00003000e+05 -3.49846115e+02 2.15129064e+03 2.35601405e+03
 5.00004000e+05 -2.55891384e+02 2.24208685e+03 3.00424695e+03
 5.00005000e+05 -7.41688015e+02 2.74668343e+03 2.84129041e+03
 5.00006000e+05 -6.16457342e+02 3.03176532e+03 2.74554732e+03
 5.00007000e+05 -8.61835548e+02 2.78680052e+03 2.69831595e+03
 5.00008000e+05 -8.96129817e+02 2.92938874e+03 2.62984754e+03
 5.00009000e+05 -3.94576168e+02 2.75572012e+03 2.98978377e+03
