94 4
 1.03077400e+06 -2.16221174e+03 1.03290275e+03 1.01857569e+03
 1.03096200e+06 -1.76804322e+03 1.51968906e+03 1.32400312e+03
 1.03100500e+06 -1.64069446e+03 1.83577322e+03 1.85549820e+03
 1.03102400e+06 -1.93239110e+03 1.43270764e+03 1.40201639e+03
 1.03104100e+06 -2.20672347e+03 2.14381986e+03 1.26580462e+03
 1.03114800e+06 -2.13174288e+03 1.90379896e+03 1.49287586e+03
 1.03114900e+06 -1.86464198e+03 1.73114370e+03 1.71300713e+03
 1.03116600e+06 -1.97343318e+03 1.70044458e+03 1.09009716e+03
 1.03119700e+06 -1.62176873e+03 1.78929793e+03 1.51337000e+03
 1.03127700e+06 -2.23173024e+03 1.87699083e+03 1.39012443e+03
 1.03131700e+06 -1.94811957e+03 2.18845792e+03 1.82245693e+03
 1.03152100e+06 -1.59380108e+03 1.83774272e+03 1.43067487e+03
 1.03155000e+06 -2.02795851e+03 1.93945996e+03 1.72546146e+03
 1.03155700e+06 -1.88784205e+03 2.23295527e+03 1.76929074e+03
 1.03158300e+06 -1.77241116e+03 1.63759421e+03 1.73757539e+03
 1.03161800e+06 -1.39771348e+03 2.63103293e+03 2.14305584e+03
 1.03162400e+06 -1.02377358e+03 2.67095496e+03 2.46199174e+03
 1.03165100e+06 -1.32418895e+03 2.81449943e+03 2.15798641e+03
 1.03165300e+06 -1.24683602e+03 2.74261433e+03 2.27558804e+03
 1.03169800e+06 -1.43622642e+03 2.03120742e+03 1.69875485e+03
 1.03171100e+06 -1.43014246e+03 1.98988868e+03 2.12305018e+03
 1.03173600e+06 -1.03563576e+03 2.18128840e+03 2.51758839e+03
 1.03174500e+06 -9.09150287e+02 2.13353426e+03 2.16688445e+03
 1.03179200e+06 -1.21972415e+03 2.88498796e+03 2.15138240e+03
 1.03180300e+06 -1.04041435e+03 2.12739583e+03 2.39610678e+03
 1.03181600e+06 -1.67317773e+03 2.32738838e+03 1.95597591e+03
 1.03182600e+06 -1.23157807e+03 1.95842600e+03 2.19625899e+03
 1.03185000e+06 -1.42688956e+03 1.95894814e+03 1.94091476e+03
 1.03191200e+06 -1.59336215e+03 2.08412840e+03 2.08180011e+03
 1.03197600e+06 -8.61670326e+02 2.08865066e+03 2.47409412e+03
 1.03200900e+06 -1.08464988e+03 2.79926835e+03 2.42757126e+03
 1.03211800e+06 -9.18476651e+02 2.15275959e+03 2.28268687e+03
 1.03212600e+06 -1.42455241e+03 2.68049891e+03 1.98557491e+03
 1.03217500e+06 -5.22049240e+02 2.83995539e+03 2.63439891e+03
 1.03218300e+06 -2.26812618e+02 2.22780272e+03 2.65263793e+03
 1.03220700e+06 -1.44863631e+02 2.19921124e+03 2.41643840e+03
 1.03221400e+06 -7.12989063e+02 2.37566479e+03 2.64164972e+03
 1.03222000e+06 -9.75787005e+02 2.91452466e+03 2.03220319e+03
 1.03222900e+06 -2.22684819e+02 3.01989450e+03 2.30186043e+03
 1.03225400e+06 -8.69329851e+02 2.59441833e+03 2.62301309e+03
 1.03228100e+06 -4.40410400e+02 2.60883876e+03 2.76039772e+03
 1.03232700e+06 -4.08858995e+02 2.30225968e+03 2.28909061e+03
 1.03232900e+06 -6.48846962e+02 2.22028902e+03 2.64849970e+03
 1.03233200e+06 -5.60260701e+01 2.27740092e+03 2.39740015e+03
 1.03233300e+06 -1.26943500e+02 2.92375362e+03 2.71751297e+03
 1.03237100e+06 -8.10371998e+02 2.90993428e+03 2.54573030e+03
 1.03241700e+06 -3.36142117e+02 2.37100386e+03 2.20432787e+03
 1.03243400e+06 -5.16545608e+01 3.04699117e+03 2.37203886e+03
 1.03249400e+06 -7.21735766e+02 2.80284557e+03 2.57758136e+03
 1.03250300e+06 -2.69721535e+02 2.90766386e+03 2.29308347e+03
 1.03252500e+06 -9.02518482e+02 2.47217573e+03 2.54618132e+03
 1.03252700e+06 -8.22713479e+02 2.24067437e+03 2.12028245e+03
 1.03253000e+06 -9.22770547e+02 2.91958318e+03 2.13713545e+03
 1.03253500e+06 -1.19682702e+02 2.44000715e+03 2.30189390e+03
 1.03254500e+06 -8.45402620e+02 2.87376643e+03 2.51719795e+03
 1.03256500e+06 -8.03429476e+02 2.12098011e+03 2.23424414e+03
 1.03258200e+06 -2.03064734e+02 2.41415530e+03 2.22890489e+03
 1.03264600e+06 -3.07306514e+02 2.31955927e+03 2.66927103e+03
 1.03265400e+06 -6.49714197e+02 3.05726879e+03 2.28537243e+03
 1.03267400e+06 -1.07584884e+03 2.93843983e+03 2.15781095e+03
 1.03267600e+06 -3.54738120e+02 2.93872324e+03 2.24297266e+03
 1.03268200e+06 -5.41314548e+02 2.09869933e+03 2.49362855e+03
 1.03269300e+06 -3.53169465e+02 2.15907823e+03 2.66856924e+03
 1.03269800e+06 -2.66562048e+02 2.45916007e+03 2.84694506e+03
 1.03272200e+06 -9.72157478e+02 2.89570437e+03 2.30799882e+03
 1.03279200e+06 -9.53027706e+02 2.91712339e+03 2.15451769e+03
 1.03281200e+06 2.07158041e+02 2.29453824e+03 2.74576929e+03
 1.03283900e+06 3.42145860e+02 3.03762212e+03 2.55355661e+03
 1.03288500e+06 6.41769479e+02 2.91704070e+03 2.38991716e+03
 1.03289200e+06 1.49818425e+02 2.56375350e+03 2.82547618e+03
 1.03289600e+06 2.28477382e+02 3.00626755e+03 2.20871513e+03
 1.03291000e+06 8.58485317e+02 2.92927043e+03 2.40095528e+03
 1.03295400e+06 -3.31779720e+01 2.23287746e+03 2.49218138e+03
 1.03298700e+06 6.34464839e+02 2.32049458e+03 2.58718579e+03
 1.03300000e+06 7.84917455e+02 2.88012649e+03 2.14200742e+03
 1.03301000e+06 7.57056784e+02 2.19571447e+03 2.33626933e+03
 1.03301900e+06 5.55749391e+02 3.06543323e+03 2.39049740e+03
 1.03304100e+06 9.36955492e+01 2.81431909e+03 2.79100937e+03
 1.03304700e+06 8.37784084e+02 2.65805422e+03 2.69386248e+03
 1.03309700e+06 5.86554258e+01 2.19017141e+03 2.52821881e+03
 1.03311400e+06 1.91732363e+02 2.53179029e+03 2.80088710e+03
 1.03343800e+06 3.55928831e+02 2.35358697e+03 2.64162526e+03
 1.03344800e+06 4.10201802e+02 2.39659704e+03 2.13292470e+03
 1.03345000e+06 6.15397196e+02 2.51736945e+03 2.68297143e+03
 1.03348900e+06 5.18637220e+02 3.05129982e+03 2.39841306e+03
 1.03351700e+06 1.03317992e+03 2.14644866e+03 2.08321091e+03
 1.03362900e+06 1.27081252e+03 2.00426883e+03 1.68426435e+03
 1.03376700e+06 1.22947853e+03 2.22949541e+03 1.83246989e+03
 1.03378400e+06 1.65811299e+03 2.29440906e+03 2.08772629e+03
 1.03388100e+06 1.47567825e+03 2.40470224e+03 2.31708274e+03
 1.03408300e+06 1.39146593e+03 2.14438643e+03 2.27053947e+03
 1.03417100e+06 1.12985533e+03 2.84867759e+03 2.03154697e+03
 1.03418000e+06 1.22685231e+03 2.69084318e+03 2.42718281e+03
 1.03529600e+06 2.17877079e+03 1.25624122e+03 6.56798465e+02
