264 7
 1.04655000e+06 1.04634800e+06 3.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.27777170e-04
 1.04669500e+06 1.04668000e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.98372710e-04
 1.04656100e+06 1.04652400e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.22616960e-04
 1.04670800e+06 1.04668900e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.49984680e-04
 1.04667800e+06 1.04666000e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.98179160e-04
 1.04661600e+06 1.04643900e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27383110e-04
 1.04669700e+06 1.04646400e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.63837550e-04
 1.04640600e+06 1.04638000e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 3.46880660e-04
 1.04652700e+06 1.04634400e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.33111880e-04
 1.04670800e+06 1.04642500e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.97337060e-04
 1.04658700e+06 1.04656100e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.08597320e-04
 1.04668900e+06 1.04661700e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.54903190e-04
 1.04673100e+06 1.04645100e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.05319170e-04
 1.04664600e+06 1.04654800e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.49888400e-04
 1.04646000e+06 1.04641200e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.83761660e-04
 1.04652900e+06 1.04644100e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.20848430e-04
 1.04652900e+06 1.04636000e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.91871370e-04
 1.04666000e+06 1.04642500e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 4.31574610e-04
 1.04688200e+06 1.04687200e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.51867460e-04
 1.04648800e+06 1.04631900e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 3.03652400e-04
 1.04671400e+06 1.04637400e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.18387580e-04
 1.04642400e+06 1.04642000e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.08886870e-04
 1.04668800e+06 1.04645100e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.26594110e-04
 1.04657400e+06 1.04630500e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.98101560e-04
 1.04670700e+06 1.04670400e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.89721280e-04
 1.04651500e+06 1.04630800e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.73533990e-04
 1.04635800e+06 1.04634800e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.06730140e-04
 1.04662900e+06 1.04638400e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.41077970e-04
 1.04670900e+06 1.04659200e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.40076780e-04
 1.04667700e+06 1.04667400e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.11690860e-04
 1.04670700e+06 1.04650400e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.89800510e-04
 1.04635100e+06 1.04634200e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.36985070e-04
 1.04658200e+06 1.04651500e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.41268830e-04
 1.04635800e+06 1.04631100e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 4.32187380e-04
 1.04668700e+06 1.04660800e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.28695510e-04
 1.04650400e+06 1.04642000e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.06233470e-04
 1.04654700e+06 1.04642400e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.39904120e-04
 1.04666300e+06 1.04652400e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.93519720e-04
 1.04666500e+06 1.04654400e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.78411980e-04
 1.04672500e+06 1.04638900e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.98255300e-04
 1.04651300e+06 1.04635300e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.54526130e-04
 1.04662600e+06 1.04651200e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.90192460e-04
 1.04656600e+06 1.04640500e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.96394060e-04
 1.04664600e+06 1.04633600e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.92219640e-04
 1.04667200e+06 1.04634200e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.96838060e-04
 1.04653900e+06 1.04633300e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.96096250e-04
 1.04665700e+06 1.04638700e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.07362480e-04
 1.04653100e+06 1.04648500e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.06772860e-04
 1.04646600e+06 1.04634800e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.10784470e-04
 1.04670700e+06 1.04642000e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.94710270e-04
 1.04673100e+06 1.04656600e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.20564410e-04
 1.04654700e+06 1.04642000e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 4.35660600e-04
 1.04667800e+06 1.04654800e+06 3.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.07455350e-04
 1.04658700e+06 1.04645300e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.97625690e-04
 1.04651800e+06 1.04650900e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.51643820e-04
 1.04643300e+06 1.04636000e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.89706360e-04
 1.04634800e+06 1.04631100e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.17527780e-04
 1.04657800e+06 1.04636000e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.89709800e-04
 1.04672900e+06 1.04652600e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.89701320e-04
 1.04670400e+06 1.04642000e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.94223640e-04
 1.04642100e+06 1.04633700e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.58570630e-04
 1.04662600e+06 1.04638000e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 4.04410770e-04
 1.04672500e+06 1.04661800e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.99749190e-04
 1.04659200e+06 1.04646400e+06 2.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.91853070e-04
 1.04668000e+06 1.04636200e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.97051020e-04
 1.04662900e+06 1.04631500e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.90709970e-04
 1.04648800e+06 1.04638100e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 4.66081480e-04
 1.04670700e+06 1.04670500e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.51433670e-04
 1.04656400e+06 1.04648500e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.36614390e-04
 1.04671100e+06 1.04671000e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.96474040e-04
 1.04652900e+06 1.04635200e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.90313910e-04
 1.04663900e+06 1.04650500e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.08793840e-04
 1.04668000e+06 1.04636000e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.00826870e-04
 1.04669500e+06 1.04657800e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.30485370e-04
 1.04670700e+06 1.04654700e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.74432580e-04
 1.04670500e+06 1.04642000e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.68284860e-04
 1.04672200e+06 1.04670900e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.92376100e-04
 1.04670700e+06 1.04642400e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.39962390e-04
 1.04657400e+06 1.04641800e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.68201950e-04
 1.04638200e+06 1.04633300e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.00958760e-04
 1.04644100e+06 1.04642400e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.05442180e-04
 1.04670500e+06 1.04654700e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 5.23243280e-04
 1.04670800e+06 1.04666000e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.89724510e-04
 1.04670800e+06 1.04661700e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.93682350e-04
 1.04657400e+06 1.04650700e+06 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.54301970e-04
 1.04649600e+06 1.04633800e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.89896810e-04
 1.04651500e+06 1.04633000e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.50700590e-04
 1.04648900e+06 1.04633000e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.46636470e-04
 1.04694900e+06 1.04693600e+06 2.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.61096110e-04
 1.04667700e+06 1.04646600e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.89777900e-04
 1.04658200e+06 1.04634400e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.20355840e-04
 1.04670500e+06 1.04642400e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.07747530e-04
 1.04672200e+06 1.04630400e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.28084830e-04
 1.04665200e+06 1.04645500e+06 0.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.90453720e-04
 1.04648500e+06 1.04645600e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.88752200e-04
 1.04672800e+06 1.04650700e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.16310590e-04
 1.04646600e+06 1.04631100e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.90246650e-04
 1.04640400e+06 1.04638400e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.91050680e-04
 1.04668000e+06 1.04655500e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 4.29913430e-04
 1.04661900e+06 1.04636900e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.90130010e-04
 1.04651200e+06 1.04642400e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.86445470e-04
 1.04668000e+06 1.04645500e+06 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.91141500e-04
 1.04664200e+06 1.04648800e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.64404160e-04
 1.04671800e+06 1.04635500e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.94892550e-04
 1.04648900e+06 1.04630800e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.43740160e-04
 1.04639700e+06 1.04638700e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.89802620e-04
 1.04666900e+06 1.04660800e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.01353770e-04
 1.04656100e+06 1.04637200e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.87874860e-04
 1.04656100e+06 1.04645300e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.03215950e-04
 1.04658000e+06 1.04647900e+06 3.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.96402320e-04
 1.04645500e+06 1.04636000e+06 2.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.13096510e-04
 1.04661900e+06 1.04646000e+06 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 3.06501980e-04
 1.04659200e+06 1.04630400e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.23279900e-04
 1.04658700e+06 1.04635100e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.12127920e-04
 1.04650200e+06 1.04636400e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.33037600e-04
 1.04655500e+06 1.04635500e+06 1.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.92317630e-04
 1.04645700e+06 1.04633600e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.93613770e-04
 1.04638100e+06 1.04631900e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 3.20900670e-04
 1.04656400e+06 1.04645600e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 4.42839940e-04
 1.04666300e+06 1.04645300e+06 2.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.04086920e-04
 1.04658200e+06 1.04652700e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.95395430e-04
 1.04649500e+06 1.04641200e+06 3.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.04488270e-04
 1.04651200e+06 1.04644100e+06 2.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.93880190e-04
 1.04640400e+06 1.04637400e+06 3.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 2.82663090e-04
 1.04672800e+06 1.04657400e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 1.90545730e-04
 1.04664300e+06 1.04640600e+06 3.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.67516560e-04
 1.04658700e+06 1.04652400e+06 3.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00 1.95289040e-04
 1.04668400e+06 1.04657900e+06 0.00000000e+00 0.00000000e+00 3.00000000e+00 0.00000000e+00 2.13688610e-04
 1.04635800e+06 1.04634200e+06 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.99092820e-04
 1.04670500e+06 1.04651200e+06 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.91746760e-04
 1.04652600e+06 1.04649500e+06 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00 1.93596600e-04
