1022 4
1039531 1039595 357.400482 38.987499
1039531 1039627 570.024292 101.203979
1039531 1039684 1024.392822 102.194542
1039531 1041158 904.847107 158.158783
1039531 1041232 342.749603 78.251076
1039531 1041297 157.430084 288.831299
1039531 1041375 355.021881 42.519203
1039531 1041406 461.405670 285.550629
1039531 1042504 238.020035 259.144165
1039531 1042531 399.511169 23.996666
1039539 1041232 149.993317 225.881073
1039539 1041261 35.343166 198.052109
1039539 1041263 48.388435 182.922852
1039539 1041281 355.021881 42.519203
1039539 1041369 601.584412 241.484756
1039539 1041375 485.131531 302.326294
1039539 1041407 267.385529 97.910889
1039568 1039571 315.977783 379.063843
1039568 1039595 653.621826 120.953545
1039568 1039606 362.599548 467.584351
1039568 1039609 115.821945 271.588898
1039568 1039626 30.470291 191.654556
1039568 1039640 17.155499 582.580078
1039568 1039646 43.435524 101.372902
1039568 1039660 155.216843 284.116608
1039568 1039665 188.937851 361.211823
1039568 1039676 23.568951 38.823944
1039568 1039678 734.169128 142.197052
1039568 1039694 272.637054 353.733795
1039568 1039803 440.072174 229.898544
1039568 1041290 603.168518 416.924530
1039568 1041296 904.847107 158.158783
1039568 1041308 61.564072 39.969357
1039568 1041316 552.767151 327.756683
1039568 1041355 342.749603 78.251076
1039568 1041389 321.145172 71.760422
1039568 1041407 924.192627 212.221436
1039571 1039568 315.977783 379.063843
1039571 1039609 159.813263 245.164291
1039571 1039626 566.769287 108.712830
1039571 1039640 315.595459 305.933044
1039571 1039665 357.400482 38.987499
1039571 1039675 23.568951 38.823944
1039571 1039676 734.169128 142.197052
1039571 1039678 570.024292 101.203979
1039571 1039694 176.942993 150.595810
1039571 1039803 440.072174 229.898544
1039571 1041263 603.168518 416.924530
1039571 1041286 469.784790 205.133514
1039571 1041296 61.564072 39.969357
1039571 1041308 463.231323 71.887756
1039571 1041316 342.749603 78.251076
1039571 1041327 122.854492 306.641174
1039571 1041333 13.406518 109.891510
1039571 1041339 321.145172 71.760422
1039571 1041355 263.197418 262.019135
1039571 1041380 33.557625 244.749054
1039571 1041389 48.388435 182.922852
1039571 1042536 44.150097 348.561310
1039580 1039581 566.769287 108.712830
1039580 1039644 462.217407 100.650368
1039580 1039652 601.082275 19.403545
1039580 1041156 62.788952 228.598618
1039580 1041193 1021.933594 190.138214
1039580 1041324 240.623856 301.158081
1039580 1041370 267.385529 97.910889
1039581 1039580 188.937851 361.211823
1039581 1039652 486.258820 383.232483
1039581 1041156 1021.933594 190.138214
1039581 1041193 452.261353 57.758816
1039581 1041324 278.569672 120.800888
1039581 1041370 831.378967 25.779631
1039592 1039627 251.466629 35.055141
1039592 1039735 570.024292 101.203979
1039592 1041271 433.305267 176.927216
1039595 1039531 776.198669 198.534454
1039595 1039606 437.895996 74.814064
1039595 1039609 566.769287 108.712830
1039595 1039627 17.155499 582.580078
1039595 1039646 357.400482 38.987499
1039595 1039657 23.568951 38.823944
1039595 1039660 734.169128 142.197052
1039595 1039684 176.942993 150.595810
1039595 1039699 486.258820 383.232483
1039595 1041158 603.168518 416.924530
1039595 1041271 452.261353 57.758816
1039595 1041290 195.333847 205.260330
1039595 1041296 122.854492 306.641174
1039595 1041297 13.406518 109.891510
1039595 1041316 149.993317 225.881073
1039595 1041330 33.557625 244.749054
1039595 1041355 355.021881 42.519203
1039595 1041369 485.131531 302.326294
1039595 1041389 461.405670 285.550629
1039595 1041406 231.860962 243.185593
1039595 1041407 841.755249 128.940781
1039595 1042504 399.511169 23.996666
1039595 1042531 831.378967 25.779631
1039606 1039531 341.689880 31.218449
1039606 1039595 251.466629 35.055141
1039606 1039646 437.895996 74.814064
1039606 1039660 566.769287 108.712830
1039606 1039676 17.155499 582.580078
1039606 1039678 43.435524 101.372902
1039606 1039684 357.400482 38.987499
1039606 1039699 462.217407 100.650368
1039606 1041271 513.619202 71.780739
1039606 1041281 1021.933594 190.138214
1039606 1041290 603.168518 416.924530
1039606 1041296 904.847107 158.158783
1039606 1041297 935.865601 182.729172
1039606 1041316 552.767151 327.756683
1039606 1041330 969.265625 5.578193
1039606 1041355 13.406518 109.891510
1039606 1041369 321.145172 71.760422
1039606 1041406 64.613388 218.910004
1039606 1042504 44.150097 348.561310
1039609 1039539 566.769287 108.712830
1039609 1039568 43.435524 101.372902
1039609 1039571 493.483887 321.585388
1039609 1039595 23.568951 38.823944
1039609 1039606 462.217407 100.650368
1039609 1039626 272.637054 353.733795
1039609 1039646 226.260620 28.473625
1039609 1039657 543.560669 95.500763
1039609 1039660 62.788952 228.598618
1039609 1039665 552.794250 11.434828
1039609 1039676 440.072174 229.898544
1039609 1039678 513.619202 71.780739
1039609 1039684 164.909164 330.559113
1039609 1039694 904.847107 158.158783
1039609 1039699 469.784790 205.133514
1039609 1041232 924.192627 212.221436
1039609 1041261 157.430084 288.831299
1039609 1041263 33.557625 244.749054
1039609 1041281 149.772491 282.033997
1039609 1041290 48.388435 182.922852
1039609 1041296 355.021881 42.519203
1039609 1041305 485.131531 302.326294
1039609 1041316 267.385529 97.910889
1039609 1041330 238.020035 259.144165
1039609 1041355 841.755249 128.940781
1039609 1041369 866.875671 202.209045
1039609 1041375 831.378967 25.779631
1039609 1041389 743.370361 181.564468
1039609 1041406 707.350586 130.418060
1039609 1041407 277.936249 360.790131
1039609 1042504 914.890198 46.675701
1039609 1042531 647.143311 442.490479
1039618 1039645 23.568951 38.823944
1039618 1039675 226.260620 28.473625
1039618 1039693 486.258820 383.232483
1039618 1041327 64.613388 218.910004
1039618 1041333 149.772491 282.033997
1039618 1041339 35.343166 198.052109
1039618 1041342 48.388435 182.922852
1039618 1041364 267.385529 97.910889
1039618 1041380 74.560432 70.815460
1039618 1042536 730.584534 434.940125
1039626 1039568 776.198669 198.534454
1039626 1039571 251.466629 35.055141
1039626 1039609 362.599548 467.584351
1039626 1039618 437.895996 74.814064
1039626 1039640 315.595459 305.933044
1039626 1039665 357.400482 38.987499
1039626 1039676 23.568951 38.823944
1039626 1039678 734.169128 142.197052
1039626 1039694 601.082275 19.403545
1039626 1039803 1024.392822 102.194542
1039626 1041281 1021.933594 190.138214
1039626 1041286 433.305267 176.927216
1039626 1041296 603.168518 416.924530
1039626 1041308 469.784790 205.133514
1039626 1041316 61.564072 39.969357
1039626 1041333 969.265625 5.578193
1039626 1041369 615.039307 122.862297
1039626 1041380 321.145172 71.760422
1039626 1041389 149.993317 225.881073
1039626 1042536 485.131531 302.326294
1039627 1039531 341.689880 31.218449
1039627 1039592 53.094601 508.161499
1039627 1039735 652.645508 95.149300
1039627 1041271 1021.933594 190.138214
1039627 1041297 935.865601 182.729172
1039640 1039568 315.977783 379.063843
1039640 1039571 776.198669 198.534454
1039640 1039626 30.470291 191.654556
1039640 1039665 188.937851 361.211823
1039640 1039675 570.024292 101.203979
1039640 1039694 272.637054 353.733795
1039640 1039803 62.788952 228.598618
1039640 1041286 904.847107 158.158783
1039640 1041308 61.564072 39.969357
1039640 1041333 342.749603 78.251076
1039640 1041339 195.333847 205.260330
1039640 1041380 149.993317 225.881073
1039640 1042536 461.405670 285.550629
1039644 1039580 53.094601 508.161499
1039644 1039581 776.198669 198.534454
1039644 1039652 17.155499 582.580078
1039644 1041156 576.158630 231.318512
1039644 1041289 486.258820 383.232483
1039644 1041324 1021.933594 190.138214
1039644 1041370 13.406518 109.891510
1039645 1039693 30.470291 191.654556
1039645 1039763 188.937851 361.211823
1039645 1041308 440.072174 229.898544
1039645 1041327 1021.933594 190.138214
1039645 1041333 433.305267 176.927216
1039645 1041339 603.168518 416.924530
1039645 1041342 904.847107 158.158783
1039645 1041364 61.564072 39.969357
1039645 1041380 552.767151 327.756683
1039646 1039595 43.435524 101.372902
1039646 1039606 357.400482 38.987499
1039646 1039609 155.216843 284.116608
1039646 1039657 570.024292 101.203979
1039646 1039660 462.217407 100.650368
1039646 1039676 601.082275 19.403545
1039646 1039678 272.637054 353.733795
1039646 1039684 127.258934 275.525208
1039646 1039694 543.560669 95.500763
1039646 1039699 552.794250 11.434828
1039646 1041232 452.261353 57.758816
1039646 1041263 463.231323 71.887756
1039646 1041281 195.333847 205.260330
1039646 1041290 122.854492 306.641174
